img_path
Cherry_(including_sour)___Powdery_mildew/67d60449-6625-4372-90fd-452fc9c345cf___FREC_Pwd.M 4550.JPG
Tomato___Spider_mites Two-spotted_spider_mite/5547afdb-5262-4215-b90c-82ff865aabb6___Com.G_SpM_FL 1195.JPG
Cherry_(including_sour)___healthy/c8e672fc-6666-4290-ae5b-15301ead7109___JR_HL 9780.JPG
Tomato___Tomato_Yellow_Leaf_Curl_Virus/7502f8cf-3966-4e1b-bbb5-9a2db01ced48___UF.GRC_YLCV_Lab 01922.JPG
Soybean___healthy/f85bc238-0ca7-40de-a301-ce92c93c247b___RS_HL 3823.JPG
"Pepper,_bell___healthy/933e660d-55cf-4383-992d-48612e53bbd8___JR_HL 7624.JPG"
Tomato___healthy/e33cde2d-5103-48aa-bb82-490aa779312c___GH_HL Leaf 515.2.JPG
Grape___Leaf_blight_(Isariopsis_Leaf_Spot)/ca6e4a1a-f519-4cfa-b379-d21c15b21716___FAM_L.Blight 1429.JPG
Soybean___healthy/7630046a-c759-4faf-97ff-b181106eb970___RS_HL 5712.JPG
Tomato___Early_blight/b24f8f98-4bfe-4605-85f5-738fc09e58fe___RS_Erly.B 6406.JPG
Blueberry___healthy/4983f86b-9453-4d6f-ad33-999434ff7a17___RS_HL 0331.JPG
Orange___Haunglongbing_(Citrus_greening)/99c3f363-6cdc-4b42-aa25-a5eacf6f7cff___UF.Citrus_HLB_Lab 9966.JPG
Potato___Late_blight/1736a728-bae9-4133-bfca-60a7c3b6382c___RS_LB 4855.JPG
Tomato___Tomato_Yellow_Leaf_Curl_Virus/99a7c3ea-17fa-4215-b089-9a3efdcd7610___UF.GRC_YLCV_Lab 01260.JPG
Apple___Cedar_apple_rust/ea119d19-1b3a-4767-af1d-e8b148a3bb8d___FREC_C.Rust 3579.JPG
Cherry_(including_sour)___Powdery_mildew/f34e2369-095d-45a6-8407-0272da9aeaef___FREC_Pwd.M 4920.JPG
Grape___Esca_(Black_Measles)/e923c5ba-9751-49d2-bd83-c8caa16c3f26___FAM_B.Msls 4318.JPG
Tomato___Tomato_Yellow_Leaf_Curl_Virus/012ee431-b6ec-4dd5-8646-008bd2f554fe___YLCV_NREC 0064.JPG
Tomato___Tomato_Yellow_Leaf_Curl_Virus/64434574-e920-404f-b2a4-28677eb527ae___YLCV_NREC 0258.JPG
Corn_(maize)___healthy/8d41c88f-764d-4cdf-b12a-f71226f88c20___R.S_HL 8078 copy.jpg
Apple___healthy/278e3aec-395c-457a-8fd0-ddf0ad8f3056___RS_HL 7377.JPG
Blueberry___healthy/365c3106-43ef-4e20-9e7e-0da5b40ccfa0___RS_HL 0564.JPG
Tomato___Late_blight/efc16184-1012-4240-934b-85b2396b0d1d___RS_Late.B 5124.JPG
Strawberry___Leaf_scorch/233640f5-3b34-4739-9c80-9052872bc7b6___RS_L.Scorch 1447.JPG
Tomato___Early_blight/654d7c11-664e-47c0-a6aa-c5c45a07e386___RS_Erly.B 7799.JPG
Tomato___Late_blight/97cb14c0-e0e6-4acb-b387-583e12cdc859___RS_Late.B 4860.JPG
Orange___Haunglongbing_(Citrus_greening)/56fb1c70-41f2-4c68-93e7-8b1990769380___CREC_HLB 6420.JPG
Tomato___Late_blight/47a6f6d3-e523-4103-bf89-ddc436f2a7a7___GHLB2 Leaf 154.5.JPG
"Pepper,_bell___healthy/f1dcd8f8-45b1-4b59-b613-7b0384e58365___JR_HL 8178.JPG"
Strawberry___Leaf_scorch/8d96d80c-7da8-4fde-82db-3fdc9c776d4d___RS_L.Scorch 1618.JPG
Grape___healthy/8e026e59-ea04-4f21-832c-b7c4539dfe91___Mt.N.V_HL 6096.JPG
Orange___Haunglongbing_(Citrus_greening)/e9034823-2da8-4429-aeb6-64af879f16f3___CREC_HLB 7164.JPG
Tomato___Septoria_leaf_spot/73fea91d-3582-461b-8aec-236c78f6b1cd___Matt.S_CG 0799.JPG
Tomato___Target_Spot/f843904d-9c32-47e5-acf9-21cee1b600e5___Com.G_TgS_FL 8289.JPG
Soybean___healthy/65d11f49-af0e-4071-a071-0171c1162369___RS_HL 7298.JPG
Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot/81babd8e-2bdb-4cea-baa9-9ae6d871aa88___RS_GLSp 9301.JPG
Tomato___Late_blight/dcbd45d3-2e47-49e3-a887-d2aca70cfa33___RS_Late.B 6818.JPG
Grape___Black_rot/833133ee-29b2-4336-a371-4fe2ef4d7bbb___FAM_B.Rot 3376.JPG
Peach___Bacterial_spot/44ba7487-6eef-4af0-ae96-f3aad6cad0d5___Rutg._Bact.S 2268.JPG
Grape___healthy/72cd93bf-63f6-476a-b3ae-43af2006c9f2___Mt.N.V_HL 6132.JPG
Soybean___healthy/5459e349-bcac-47ab-b762-ccd5e8cc7101___RS_HL 7090.JPG
Tomato___Tomato_Yellow_Leaf_Curl_Virus/d513ede3-714e-4bb2-b8d3-2c36b353f14e___UF.GRC_YLCV_Lab 02270.JPG
Peach___healthy/46053143-6404-4496-8d26-9f801d1c6f4f___Rutg._HL 3532.JPG
Orange___Haunglongbing_(Citrus_greening)/3509da48-5627-437f-b5fc-f7d25c6fa52c___UF.Citrus_HLB_Lab 9926.JPG
Orange___Haunglongbing_(Citrus_greening)/369b8b59-07ab-4c53-954b-f64107ccb264___UF.Citrus_HLB_Lab 1712.JPG
Tomato___Tomato_Yellow_Leaf_Curl_Virus/077f081a-67f2-48d2-8084-53b912e65f3c___YLCV_GCREC 2935.JPG
"Pepper,_bell___healthy/b3f830ee-a2b4-4e58-8f76-4c11c315c31e___JR_HL 5911.JPG"
Tomato___Tomato_mosaic_virus/526f2f56-2290-422d-a454-d576aa72d466___PSU_CG 2057.JPG
Tomato___Tomato_Yellow_Leaf_Curl_Virus/f9decc04-ee53-4f92-ae00-32c9d6394069___YLCV_NREC 2705.JPG
Peach___Bacterial_spot/f5075b61-1751-41a9-af8c-8ad0167b1f68___Rut._Bact.S 1038.JPG
Corn_(maize)___Common_rust_/RS_Rust 1894.JPG
Orange___Haunglongbing_(Citrus_greening)/85c28c23-9dc8-44b6-82f6-f3cacfade881___CREC_HLB 4620.JPG
Tomato___Septoria_leaf_spot/de618e1c-a280-4294-a531-f0c94dc33c99___Keller.St_CG 2024.JPG
Tomato___Septoria_leaf_spot/36bb4cfa-4245-4578-bdb3-bce9170d833e___JR_Sept.L.S 8387.JPG
Grape___Black_rot/b253ecf6-eaf2-41a6-8e05-5e52948ba59b___FAM_B.Rot 3494.JPG
Corn_(maize)___Common_rust_/RS_Rust 1933.JPG
Potato___healthy/b4031970-60ea-4739-9fed-6c81be1bad1c___RS_HL 1752.JPG
Corn_(maize)___healthy/201141a7-69a3-40b2-90fd-da538cf10ffa___R.S_HL 7908 copy.jpg
Tomato___Early_blight/411f8908-2bb4-45dc-b1d1-314cc951f0a9___RS_Erly.B 9526.JPG
Grape___Esca_(Black_Measles)/d0a76afe-5785-45f1-a789-c1de64d343c1___FAM_B.Msls 3832.JPG
Orange___Haunglongbing_(Citrus_greening)/1838b686-df41-42d7-8593-bbe962b8e3eb___CREC_HLB 5620.JPG
Tomato___Septoria_leaf_spot/293f044e-b3e0-452b-aaf3-54e24f137cf1___JR_Sept.L.S 2646.JPG
Squash___Powdery_mildew/730d497a-7165-486a-83f4-bbf8e1f90ffc___UMD_Powd.M 0390.JPG
Corn_(maize)___Common_rust_/RS_Rust 2214.JPG
Grape___Leaf_blight_(Isariopsis_Leaf_Spot)/f0cad73c-3d93-4274-bede-c8045d596a9d___FAM_L.Blight 4730.JPG
Potato___Late_blight/78f43f26-36e5-43c2-9b87-a08d8a0b8a11___RS_LB 2843.JPG
Tomato___Tomato_Yellow_Leaf_Curl_Virus/163157d0-4fa7-451f-a86b-af06e3e456bd___YLCV_NREC 2901.JPG
Tomato___Tomato_Yellow_Leaf_Curl_Virus/828b86cf-eb9b-46cd-9912-92bae30623af___YLCV_GCREC 2929.JPG
Orange___Haunglongbing_(Citrus_greening)/2721ede6-fa09-4609-84c0-999202cf9439___CREC_HLB 4708.JPG
Apple___healthy/7771f894-0889-44fc-93dc-0e0c1162a5e8___RS_HL 7870.JPG
Tomato___Tomato_Yellow_Leaf_Curl_Virus/a94d6979-509f-447f-93d7-d4166797a97d___UF.GRC_YLCV_Lab 09389.JPG
Tomato___Tomato_Yellow_Leaf_Curl_Virus/ecdf740c-c4a9-4866-95db-7de96c58725e___YLCV_NREC 2284.JPG
Soybean___healthy/e8997164-8519-4552-a5bb-f66046c7dff2___RS_HL 3386.JPG
Tomato___Early_blight/70ef2f0f-3070-443d-b94f-983b87b41791___RS_Erly.B 9385.JPG
Corn_(maize)___Common_rust_/RS_Rust 2723.JPG
Squash___Powdery_mildew/329bdb9f-1f79-4d88-8efb-6c30f219d14a___MD_Powd.M 0383.JPG
Tomato___Leaf_Mold/c9a5bad7-c42c-40e5-a8de-0631a5522018___Crnl_L.Mold 6872.JPG
Grape___Esca_(Black_Measles)/93060d98-f098-4120-8406-873f2b21709c___FAM_B.Msls 1327.JPG
Cherry_(including_sour)___healthy/e657ea73-d5b8-43f4-96ee-d037506d92ca___JR_HL 9871.JPG
Tomato___Bacterial_spot/aec51dd9-6ce4-482c-af62-872f20de45a5___GCREC_Bact.Sp 3773.JPG
Squash___Powdery_mildew/15763a94-4d42-4f39-925c-3fce364b4ad7___UMD_Powd.M 0384.JPG
Tomato___Septoria_leaf_spot/758a564e-79cd-44c3-a43f-822955465692___Matt.S_CG 2601.JPG
Corn_(maize)___healthy/8c9c52f6-f03a-41e5-ab65-f4ccf30fd5d5___R.S_HL 5559 copy.jpg
Peach___Bacterial_spot/7914f5fb-4328-4312-b148-8dba40a3d5f8___Rut._Bact.S 1362.JPG
Tomato___Bacterial_spot/c0e3fc41-4d61-4a2d-a1e0-f5d658803182___GCREC_Bact.Sp 5975.JPG
Corn_(maize)___Common_rust_/RS_Rust 1888.JPG
Soybean___healthy/b2f0f3c4-ade2-4ed0-a7fe-ebd963ad97a8___RS_HL 3866.JPG
Corn_(maize)___healthy/60e614c6-47f5-49c6-9058-00c1558a382e___R.S_HL 0646 copy 2.jpg
Tomato___Septoria_leaf_spot/699bc438-4477-447e-92a7-038662112f61___Keller.St_CG 2006.JPG
Tomato___Tomato_mosaic_virus/65d7e8ff-9197-4211-a1b7-850c3a74f740___PSU_CG 2073.JPG
Tomato___Tomato_Yellow_Leaf_Curl_Virus/cfea2cd5-8cc8-4a58-be36-5ff7d2de6c9c___UF.GRC_YLCV_Lab 01479.JPG
Orange___Haunglongbing_(Citrus_greening)/84dd469e-8dd1-43e2-bc1b-299fc9e3142a___CREC_HLB 7260.JPG
Corn_(maize)___healthy/c7f3bbd2-2aec-4031-9af0-9fb7653e6ae9___R.S_HL 8188 copy 2.jpg
Tomato___Bacterial_spot/9af2b6a5-23a1-4ac9-b635-6018589c9d25___GCREC_Bact.Sp 3371.JPG
Tomato___Target_Spot/c2f56696-c7ab-4107-aa33-8d4ddcef1757___Com.G_TgS_FL 8152.JPG
Grape___Esca_(Black_Measles)/fcc49391-8e58-4642-ba24-dbdc21948983___FAM_B.Msls 0862.JPG
Squash___Powdery_mildew/e9930d29-d086-4001-ac5e-2972fc741062___UMD_Powd.M 0118.JPG
Strawberry___Leaf_scorch/8890b926-3a8e-434e-9775-bba40fb43839___RS_L.Scorch 1027.JPG
Peach___Bacterial_spot/75fef2dc-b988-4d6b-b626-31e5838aa195___Rutg._Bact.S 1177.JPG
Blueberry___healthy/f01544d8-d35b-4d38-bdba-43a7eea241f5___RS_HL 0711.JPG
Tomato___Bacterial_spot/f510ac20-c0b4-4369-995a-08388b9103cc___GCREC_Bact.Sp 6074.JPG
Orange___Haunglongbing_(Citrus_greening)/9e389dd3-a531-424e-86cc-f8eab0e3b95b___CREC_HLB 7825.JPG
Tomato___Target_Spot/f48afa9d-9fb2-4d31-acef-893c7c29d1d9___Com.G_TgS_FL 0985.JPG
Soybean___healthy/fe63446a-36c5-4316-be26-c589e6760f66___RS_HL 3255.JPG
"Pepper,_bell___healthy/f4accacc-f839-4bc4-b365-4a021c00c944___JR_HL 8833.JPG"
Tomato___healthy/acdbf632-8d26-472d-874f-6d7df5cd0432___RS_HL 9897.JPG
Grape___Black_rot/28e1d198-a1d1-4a3a-90e9-91b783c4c40a___FAM_B.Rot 3061.JPG
Orange___Haunglongbing_(Citrus_greening)/86a1f12e-3640-485d-9d26-54cbefc1ef30___CREC_HLB 5350.JPG
Peach___Bacterial_spot/6386fbae-f4d8-4446-bcff-c116b2451bff___Rutg._Bact.S 1817.JPG
Blueberry___healthy/2749aae1-3d24-4a4f-8671-5161025553d7___RS_HL 5060.JPG
Tomato___Tomato_Yellow_Leaf_Curl_Virus/92d0f96f-83ac-4852-b3b5-973abbd9f3e9___YLCV_GCREC 2823.JPG
Soybean___healthy/66ef3428-ed7e-45b2-974c-8fb649f0e359___RS_HL 5748.JPG
"Pepper,_bell___Bacterial_spot/22fff6df-23e0-4160-b9d8-166168d03147___NREC_B.Spot 9117.JPG"
Soybean___healthy/58bf438b-6781-4482-bb5a-63b8798120a8___RS_HL 7496.JPG
Tomato___Septoria_leaf_spot/cecd2851-68ff-4422-a339-ee3996b57f6e___Keller.St_CG 1989.JPG
"Pepper,_bell___healthy/dd87648b-f981-45cc-828c-f4a4634630c9___JR_HL 8186.JPG"
Tomato___Tomato_Yellow_Leaf_Curl_Virus/4160f824-4741-40ff-ab59-bfa932e9fc6f___YLCV_GCREC 2280.JPG
Cherry_(including_sour)___healthy/76b825a4-aae0-4a88-b7b1-f65e66befffe___JR_HL 9719.JPG
Tomato___Spider_mites Two-spotted_spider_mite/f6521ef2-697b-44be-b957-177c95645a71___Com.G_SpM_FL 1596.JPG
Corn_(maize)___healthy/b1565e81-b8c3-4ba3-8b57-94395f82a3f2___R.S_HL 0595 copy 2.jpg
Tomato___Bacterial_spot/83ecce4f-12d0-4d5a-8c65-8f0b2b24de73___GCREC_Bact.Sp 3259.JPG
Grape___Leaf_blight_(Isariopsis_Leaf_Spot)/99a141ce-f3a2-4591-b742-f1517b3398e2___FAM_L.Blight 4498.JPG
Corn_(maize)___healthy/650d4770-c4b9-4854-8476-681d9d93034c___R.S_HL 5557 copy.jpg
Apple___Apple_scab/b56bccc2-4489-412c-83ac-ef0c7672ee70___FREC_Scab 3479.JPG
Tomato___Late_blight/df95ecc8-c074-4d29-8571-0fae8d2a620a___RS_Late.B 7191.JPG
Grape___Leaf_blight_(Isariopsis_Leaf_Spot)/e42ac598-6191-4402-8c86-e2ea197ab8ad___FAM_L.Blight 4804.JPG
Corn_(maize)___Northern_Leaf_Blight/d90d1012-715f-4cf5-8e47-7fe6b73ce859___RS_NLB 3715.JPG
Apple___Cedar_apple_rust/85b2d11e-4682-4699-9196-fba13b6232d5___FREC_C.Rust 3718.JPG
Apple___Black_rot/a572ba2c-a691-4133-bb2f-e6e97edb749c___JR_FrgE.S 2991.JPG
Orange___Haunglongbing_(Citrus_greening)/ee2665fb-ec5b-4f28-9157-e3454f8842de___CREC_HLB 4873.JPG
Peach___Bacterial_spot/a9f4f04d-daff-42df-bd4d-4cedf3a92192___Rutg._Bact.S 1572.JPG
Grape___Leaf_blight_(Isariopsis_Leaf_Spot)/0249d5d6-ca79-40a5-9cdb-3d72382e25e1___FAM_L.Blight 1392.JPG
Potato___Late_blight/fc759d3f-64c7-4e45-9a0c-5a2f07fd1055___RS_LB 3030.JPG
Cherry_(including_sour)___Powdery_mildew/eaea7f6e-6e58-4e62-8c90-05ec3ebfee4b___FREC_Pwd.M 5108.JPG
Cherry_(including_sour)___Powdery_mildew/8a3e2835-651b-4e81-8f39-60ac46db2962___FREC_Pwd.M 4897.JPG
Blueberry___healthy/71b4adaa-b450-4c7d-a47f-a94838665e7c___RS_HL 0676.JPG
Tomato___Tomato_Yellow_Leaf_Curl_Virus/8286f84e-e170-4b0c-98e9-795d1bbbc123___UF.GRC_YLCV_Lab 02484.JPG
Soybean___healthy/385b63d0-82e9-4099-bb46-5e62469b4c65___RS_HL 3749.JPG
Tomato___Tomato_Yellow_Leaf_Curl_Virus/6936ec65-bb87-4e0c-aec1-f446297cc41f___YLCV_NREC 2856.JPG
Orange___Haunglongbing_(Citrus_greening)/d58c79cd-56a8-40c0-85ff-493ded898478___UF.Citrus_HLB_Lab 0392.JPG
Tomato___Septoria_leaf_spot/70fb038b-90e8-4218-a440-4db6daa90fe0___Matt.S_CG 1102.JPG
Soybean___healthy/bc24154a-5d5c-4fea-82f9-a28a0ba7e58f___RS_HL 5523.JPG
Soybean___healthy/c02d618d-79d8-4816-9f55-3f496d30f7aa___RS_HL 5553.JPG
Tomato___Spider_mites Two-spotted_spider_mite/cfc8ff1c-5abb-41ef-adf9-c7b1a20d5e67___Com.G_SpM_FL 8743.JPG
Soybean___healthy/dd76a863-73ca-4c70-b00d-61b8c54a2fe1___RS_HL 6779.JPG
Tomato___Tomato_Yellow_Leaf_Curl_Virus/9e7bc9ef-bc9d-4519-a2ab-b7ae47d0d222___YLCV_NREC 2868.JPG
Tomato___Septoria_leaf_spot/f25949bd-2509-489a-922d-e3cba060b02d___Matt.S_CG 6438.JPG
Peach___Bacterial_spot/cfead799-04a3-4bb7-917f-7b186c595d68___Rutg._Bact.S 1999.JPG
Tomato___Bacterial_spot/8dbdb623-628f-465b-934c-1cf987fb6ab8___GCREC_Bact.Sp 6134.JPG
Orange___Haunglongbing_(Citrus_greening)/9a5ed184-3751-4404-abea-41a3bbc9dbe4___UF.Citrus_HLB_Lab 1740.JPG
Cherry_(including_sour)___Powdery_mildew/7395ef22-f4fa-41de-8b01-adf1980a7882___FREC_Pwd.M 4497.JPG
Tomato___Target_Spot/ec316dbd-7baa-45e1-bd8d-278129987fec___Com.G_TgS_FL 1095.JPG
Orange___Haunglongbing_(Citrus_greening)/a9f8fe3f-d5ca-423b-a049-eee86ab25604___CREC_HLB 5699.JPG
Apple___healthy/80b2c0f7-a3fe-40d9-904d-0d78ac00e35f___RS_HL 7883.JPG
"Pepper,_bell___healthy/876f9ebc-4a5e-4723-b1d4-d01de732fe1a___JR_HL 7822.JPG"
Tomato___Bacterial_spot/c3f278c8-3bf4-4837-91f1-2723a99a22d8___GCREC_Bact.Sp 6359.JPG
Squash___Powdery_mildew/83bd3f8d-651b-45b3-87bf-ddc1f395348b___MD_Powd.M 0942.JPG
Grape___Esca_(Black_Measles)/f6d42acb-e09e-4cf4-bee0-175c3d1b8ff7___FAM_B.Msls 1864.JPG
Orange___Haunglongbing_(Citrus_greening)/9849c8d3-d74d-44f3-bbd4-d17ff1e7e217___CREC_HLB 4428.JPG
Tomato___Late_blight/77cd23c3-22fe-4d04-babe-89db464dbddd___GHLB Leaf 6 Day 6.JPG
Tomato___Tomato_Yellow_Leaf_Curl_Virus/df435bce-419d-4dfe-9372-7e92ea98b09b___YLCV_GCREC 5409.JPG
Squash___Powdery_mildew/147048e7-e7ac-42e3-a93d-a6c2dc7e489c___MD_Powd.M 0758.JPG
Grape___Esca_(Black_Measles)/9cc753d0-835b-4ff1-8b91-24598b6a39df___FAM_B.Msls 1046.JPG
Tomato___Tomato_Yellow_Leaf_Curl_Virus/a0bd050a-43d0-4b5e-97e9-b1c764e7fce0___UF.GRC_YLCV_Lab 01291.JPG
Tomato___Tomato_Yellow_Leaf_Curl_Virus/935376fd-5756-47de-b5b0-da5e0f8283c2___UF.GRC_YLCV_Lab 08560.JPG
Tomato___Tomato_Yellow_Leaf_Curl_Virus/79da370c-dcc5-49f6-ba39-71c0a9e154d0___YLCV_GCREC 5191.JPG
Tomato___Early_blight/a00845f3-9a14-474b-967c-82b7ea7b314f___RS_Erly.B 7550.JPG
Apple___Black_rot/67281292-f15a-4157-b531-395f3844e6ce___JR_FrgE.S 2792.JPG
Orange___Haunglongbing_(Citrus_greening)/f10817a8-4326-4dd7-9252-3024c843ac88___UF.Citrus_HLB_Lab 0535.JPG
Peach___Bacterial_spot/383e0447-64cb-4700-bb88-7c0a1de8cfee___Rutg._Bact.S 1401.JPG
Orange___Haunglongbing_(Citrus_greening)/c305b56e-3de3-4979-beae-01fbf5afcaae___CREC_HLB 7550.JPG
Potato___Late_blight/3888aab7-b07f-439b-80cc-c7f49004a67c___RS_LB 4156.JPG
Orange___Haunglongbing_(Citrus_greening)/246dc9c6-ae2c-4f3e-becd-6a422ad042a1___CREC_HLB 6609.JPG
Corn_(maize)___Northern_Leaf_Blight/27fcbe5e-c444-4516-b936-c95871a2e2c4___RS_NLB 3533 copy 2.jpg
Potato___Early_blight/ccec0636-2984-4164-aad7-34b1b84ec42b___RS_Early.B 7766.JPG
Tomato___healthy/d84b65fd-6841-435f-9c9f-2ba8afe2f62a___RS_HL 0541.JPG
Apple___Apple_scab/9dac36c9-3c32-44be-8752-0f03666cbb76___FREC_Scab 3365.JPG
Orange___Haunglongbing_(Citrus_greening)/b3f990ee-33dc-4c5a-82a6-257689cdba35___CREC_HLB 5628.JPG
Corn_(maize)___healthy/a5964bbc-97ad-4ee7-a5e4-2463d49b2d5a___R.S_HL 8214 copy 2.jpg
Tomato___healthy/aadb9f92-d885-4a69-a498-437b1edeab90___RS_HL 9959.JPG
Tomato___Target_Spot/d7e25967-6b1a-4f71-826a-1839300f53db___Com.G_TgS_FL 0810.JPG
Orange___Haunglongbing_(Citrus_greening)/627962d1-0b7c-4129-95b8-45bea5bda36d___UF.Citrus_HLB_Lab 0496.JPG
Tomato___Tomato_Yellow_Leaf_Curl_Virus/c7241dbd-e45f-4954-88f2-85b40ca9c223___UF.GRC_YLCV_Lab 01648.JPG
Tomato___Late_blight/100a5029-a6c0-4a07-a40a-f27d6d44cdc9___GHLB2 Leaf 9002.JPG
Apple___Apple_scab/b011c870-c5a5-4990-9ddd-e00e02613780___FREC_Scab 3493.JPG
Squash___Powdery_mildew/c71f4f7b-c532-491b-8f0c-646edfbcb897___MD_Powd.M 1041.JPG
Corn_(maize)___healthy/8f5c3f84-4ecc-4298-a5a0-d8a853f991dd___R.S_HL 8147 copy.jpg
Tomato___Bacterial_spot/bea52a18-00de-4080-b460-4cf34c3c8688___GCREC_Bact.Sp 3499.JPG
Tomato___Tomato_Yellow_Leaf_Curl_Virus/af64830e-b094-4915-a2dc-c560886d4cff___UF.GRC_YLCV_Lab 03064.JPG
Tomato___Tomato_Yellow_Leaf_Curl_Virus/65c2ca47-30ff-44f5-88c0-c450fc63fe9d___YLCV_GCREC 5206.JPG
Orange___Haunglongbing_(Citrus_greening)/30ddc8d8-338f-47de-a127-4c6d5aa0aec6___UF.Citrus_HLB_Lab 0550.JPG
Tomato___Tomato_Yellow_Leaf_Curl_Virus/ad62146a-7b0c-4b91-ab81-4f96fb1d011f___UF.GRC_YLCV_Lab 09453.JPG
Grape___Esca_(Black_Measles)/a7db95e4-03f0-4727-bdc4-f35a5a8ded87___FAM_B.Msls 4164.JPG
Tomato___Tomato_Yellow_Leaf_Curl_Virus/953e9f0e-b8fc-42dd-8460-f3082c14d86d___YLCV_GCREC 5472.JPG
Potato___Early_blight/667c593c-acbf-468a-91a3-6fd8006c46c2___RS_Early.B 7830.JPG
Tomato___Tomato_Yellow_Leaf_Curl_Virus/f3e276a5-57d6-426d-9fa5-1ddc9a6b467b___UF.GRC_YLCV_Lab 02562.JPG
Corn_(maize)___healthy/54771de1-8262-4207-b15f-ad48a1362ea7___R.S_HL 8249 copy 2.jpg
Squash___Powdery_mildew/e58bd3b9-1ef1-4d68-93a9-a8eb1be4c043___MD_Powd.M 9912.JPG
Peach___Bacterial_spot/267b43d4-2218-4158-850a-e312ae8bb81b___Rut._Bact.S 1383.JPG
Tomato___Target_Spot/26b14c4b-b293-41bb-aabb-4a36346f5e8c___Com.G_TgS_FL 1101.JPG
Raspberry___healthy/df724307-7f4d-4a8a-a86a-24ed790cbc04___Mary_HL 9268.JPG
Tomato___Tomato_Yellow_Leaf_Curl_Virus/e6eb160b-63e8-4bfa-91fa-e33770eb771c___YLCV_NREC 2343.JPG
Strawberry___Leaf_scorch/cb7d8aec-9b86-4778-a62a-9544051b1eae___RS_L.Scorch 1021.JPG
Tomato___Tomato_mosaic_virus/66778ba1-eb89-4597-913a-71c68eb0251e___PSU_CG 2274.JPG
Strawberry___Leaf_scorch/df7ff572-ad8c-4e62-8d42-713a0b848754___RS_L.Scorch 1339.JPG
Peach___Bacterial_spot/74f7f83a-0995-4c1d-badc-6f2441d87772___Rut._Bact.S 1322.JPG
Soybean___healthy/d4f02410-2c32-4c58-83dd-b3febe7446ad___RS_HL 5567 1.JPG
Tomato___Target_Spot/d76205c4-0d20-4ba3-a4d2-4fc870883bee___Com.G_TgS_FL 9815.JPG
Potato___Early_blight/34f44be4-9dc5-460b-896d-cd6593166fe7___RS_Early.B 8175.JPG
Corn_(maize)___Common_rust_/RS_Rust 1987.JPG
Tomato___Tomato_Yellow_Leaf_Curl_Virus/29e6e90d-608f-404d-a8dd-ea09eee31cd5___UF.GRC_YLCV_Lab 01923.JPG
Orange___Haunglongbing_(Citrus_greening)/b86bb885-949b-4c0d-88c3-95cb8591cac3___UF.Citrus_HLB_Lab 0406.JPG
Apple___Apple_scab/67c7e9f9-19ca-4fb5-a2b1-8efdeed7b9e2___FREC_Scab 3397.JPG
Grape___Leaf_blight_(Isariopsis_Leaf_Spot)/3580241f-2a73-45cb-9f96-866189380c6c___FAM_L.Blight 4547.JPG
Strawberry___healthy/d41bf2be-46ed-4d79-bb75-8f690ba1b332___RS_HL 4545.JPG
Tomato___Spider_mites Two-spotted_spider_mite/38be0c62-a8ce-49db-8187-294abc382ad6___Com.G_SpM_FL 8895.JPG
Potato___healthy/9c620128-2872-4bbb-bc14-d5b785242cf6___RS_HL 1751.JPG
Orange___Haunglongbing_(Citrus_greening)/5074d213-ad0a-4cd4-9075-72c69460fd3f___UF.Citrus_HLB_Lab 1200.JPG
Tomato___Septoria_leaf_spot/a885be53-67e7-4897-b0ee-179971cd7976___Matt.S_CG 1642.JPG
Potato___healthy/f30983c0-6e20-43cc-8672-4622ca34c830___RS_HL 1949.JPG
Soybean___healthy/d3ebeb92-0c25-47ed-8a81-f845e0dfcd32___RS_HL 3044.JPG
Corn_(maize)___Common_rust_/RS_Rust 2485.JPG
Blueberry___healthy/57118466-33e2-4d60-9db3-4c0b68c380ce___RS_HL 2448.JPG
Apple___healthy/04032305-5ca9-4110-b517-461f13c95f18___RS_HL 7446.JPG
Tomato___Spider_mites Two-spotted_spider_mite/63384c82-1527-482a-93e4-51841ad0506c___Com.G_SpM_FL 1373.JPG
Tomato___healthy/3211fc4b-c216-46c3-9db7-b340684066b2___RS_HL 0360.JPG
Potato___Late_blight/fe9d57f1-8e00-4069-963a-b344cceca7b3___RS_LB 4486.JPG
Grape___Esca_(Black_Measles)/e23f6e64-31bc-4478-a483-c2ffe6357acd___FAM_B.Msls 1217.JPG
Tomato___Spider_mites Two-spotted_spider_mite/c01aec9e-5d62-456d-94da-d729dc6df038___Com.G_SpM_FL 1705.JPG
Tomato___Tomato_Yellow_Leaf_Curl_Virus/35f15b6d-a287-4e3c-ace7-428c80d94d68___YLCV_NREC 0263.JPG
Grape___Leaf_blight_(Isariopsis_Leaf_Spot)/a7f2a181-6e98-4ebe-b2c2-f1bb7c1eac9c___FAM_L.Blight 1615.JPG
Soybean___healthy/57afa416-2cfd-49d0-9674-e59b7955648c___RS_HL 3367.JPG
Blueberry___healthy/e2ecdcb8-43cd-4819-8493-bf9c228d94f8___RS_HL 0637.JPG
Corn_(maize)___healthy/90548ed6-1573-4a72-9f60-6188a1fbd2ff___R.S_HL 8150 copy.jpg
Tomato___Late_blight/df13d0be-1ef9-4371-bf7f-bedb930fc190___RS_Late.B 4846.JPG
"Pepper,_bell___Bacterial_spot/64c23fb9-51a0-4690-bed5-47ab3af8c294___JR_B.Spot 9072.JPG"
